"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","고등부1학년 전입학생수","고등부1학년 전출학생수","고등부1학년 전체학생수","고등부2학년 전입학생수","고등부2학년 전출학생수","고등부2학년 전체학생수","고등부3학년 전입학생수","고등부3학년 전출학생수","고등부3학년 전체학생수","전입학생수(계)","전출학생수(계)","전체학생수(계)"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040000235","세일고등학교","04","사립","N","","1","16","303","3","6","318","1","1","328","5","23","949"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040000236","송도고등학교","04","사립","N","","18","3","396","4","5","427","0","1","403","22","9","1226"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040000237","숭덕여자고등학교","04","사립","N","","14","8","372","2","6","408","0","0","417","16","14","1197"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040000238","신명여자고등학교","04","사립","N","","13","7","377","4","6","348","0","0","378","17","13","1103"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040000239","연수고등학교","04","공립","N","","7","8","342","2","0","384","1","0","399","10","8","1125"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040000240","연수여자고등학교","04","공립","N","","11","3","349","4","4","382","1","0","367","16","7","1098"
"인천광역시교육청","인천광역시교육청","인천광역시 옹진군","S040000242","연평고등학교","04","공립","N","","0","0","5","1","0","12","0","1","7","1","1","24"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040000244","인천외국어고등학교","04","사립","N","","16","7","253","3","2","286","0","0","289","19","9","828"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040000245","영종국제물류고등학교","04","공립","N","","0","0","91","0","0","90","0","0","92","0","0","273"
"인천광역시교육청","인천광역시교육청","인천광역시 동구","S040000248","영화국제관광고등학교","04","사립","N","","4","15","299","1","3","298","0","0","301","5","18","898"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000252","인천대중예술고등학교","04","공립","N","","19","62","241","3","6","235","0","0","267","22","68","743"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000253","인천소방고등학교","04","공립","N","","6","15","342","0","1","329","0","0","342","6","16","1013"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000254","인명여자고등학교","04","사립","N","","14","8","422","3","5","452","1","0","483","18","13","1357"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040000255","인성여자고등학교","04","사립","N","","5","30","189","3","1","169","1","0","185","9","31","543"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040000256","인일여자고등학교","04","공립","N","","6","6","301","4","0","281","1","0","360","11","6","942"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040000257","인제고등학교","04","사립","N","","0","1","365","0","0","372","0","2","400","0","3","1137"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000258","인천고등학교","04","공립","N","","10","4","369","0","4","521","0","0","502","10","8","1392"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040000259","인천공항고등학교","04","공립","N","","12","10","232","1","3","215","1","1","259","14","14","706"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040000260","인천과학고등학교","04","공립","N","","0","0","92","0","0","89","0","0","7","0","0","188"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000261","인천기계공업고등학교","04","공립","N","","9","2","435","1","0","435","0","0","434","10","2","1304"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040000262","인천남고등학교","04","공립","N","","5","17","276","5","4","254","0","0","298","10","21","828"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040000263","인천대건고등학교","04","사립","N","","15","10","343","1","6","385","0","0","352","16","16","1080"
"인천광역시교육청","인천광역시교육청","인천광역시 서구","S040000264","인천디자인고등학교","04","공립","N","","6","4","311","1","2","300","0","0","304","7","6","915"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040000265","박문여자고등학교","04","사립","N","","6","9","292","1","14","190","0","2","208","7","25","690"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040000267","인천생활과학고등학교","04","공립","N","","6","10","255","1","1","237","0","0","242","7","11","734"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040000269","인천여자고등학교","04","공립","N","","4","3","349","2","3","394","1","0","438","7","6","1181"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040000271","인천뷰티예술고등학교","04","공립","N","","8","25","277","2","1","238","0","0","272","10","26","787"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040000273","인천여자상업고등학교","04","공립","N","","5","8","359","1","1","351","0","0","346","6","9","1056"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040000275","인천예술고등학교","04","공립","N","","8","5","154","2","2","160","0","0","162","10","7","476"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000276","인천전자마이스터고등학교","04","공립","N","","0","7","159","0","2","153","0","0","156","0","9","468"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040000277","인천정보과학고등학교","04","공립","N","","12","10","425","0","1","418","0","0","409","12","11","1252"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040000279","인천중앙여자상업고등학교","04","사립","N","","1","4","239","0","0","288","0","0","282","1","4","809"
"인천광역시교육청","인천광역시교육청","인천광역시 서구","S040000280","인천체육고등학교","04","공립","N","","10","18","101","1","5","89","0","0","91","11","23","281"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040000283","인천해양과학고등학교","04","공립","N","","4","18","280","5","1","291","0","0","292","9","19","863"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040000284","인평자동차고등학교","04","사립","N","","7","11","184","0","2","180","0","0","181","7","13","545"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000285","인하대학교사범대학부속고등학교","04","사립","N","","8","9","300","6","1","269","1","1","333","15","11","902"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000286","인항고등학교","04","사립","N","","6","2","244","1","0","237","0","0","257","7","2","738"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000287","인화여자고등학교","04","공립","N","","8","5","229","2","1","200","1","1","205","11","7","634"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000288","정석항공과학고등학교","04","사립","N","","0","0","241","0","0","237","0","0","234","0","0","712"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040000289","제물포고등학교","04","공립","N","","10","28","194","0","5","218","0","2","242","10","35","654"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040000291","제일고등학교","04","사립","N","","4","7","266","0","1","250","1","0","246","5","8","762"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040000292","인천바이오과학고등학교","04","공립","N","","0","0","302","0","0","302","0","0","291","0","0","895"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000293","학익고등학교","04","공립","N","","8","5","231","4","3","213","0","0","258","12","8","702"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000294","학익여자고등학교","04","공립","N","","3","4","378","2","3","379","0","2","466","5","9","1223"
"인천광역시교육청","인천광역시교육청","인천광역시 서구","S040000295","한국주얼리고등학교","04","사립","N","","6","1","121","1","0","116","0","0","112","7","1","349"
"인천광역시교육청","인천광역시교육청","인천광역시 계양구","S040000298","인천효성고등학교","04","공립","N","","14","5","293","3","1","278","1","0","339","18","6","910"
"인천광역시교육청","인천광역시교육청","인천광역시 서구","S040001696","가림고등학교","04","공립","N","","16","6","373","0","2","401","0","1","454","16","9","1228"
"인천광역시교육청","인천광역시교육청","인천광역시 계양구","S040001705","작전여자고등학교","04","공립","N","","7","5","331","0","1","317","0","2","329","7","8","977"
"인천광역시교육청","인천광역시교육청","인천광역시 계양구","S040001706","안남고등학교","04","공립","N","","19","7","241","4","8","241","0","1","273","23","16","755"
"인천광역시교육청","인천광역시교육청","인천광역시 계양구","S040001707","작전고등학교","04","공립","N","","9","3","322","2","3","331","0","0","356","11","6","1009"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040001708","옥련여자고등학교","04","공립","N","","5","1","291","5","4","338","0","0","343","10","5","972"
"인천광역시교육청","인천광역시교육청","인천광역시 서구","S040001709","가좌고등학교","04","공립","N","","13","5","307","1","2","402","0","1","389","14","8","1098"
"인천광역시교육청","인천광역시교육청","인천광역시 계양구","S040001710","인천예일고등학교","04","공립","N","","7","9","330","0","1","334","0","1","324","7","11","988"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040001712","부개고등학교","04","공립","N","","14","9","303","4","5","296","0","0","329","18","14","928"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040001713","인천산곡고등학교","04","공립","N","","9","6","298","5","0","301","0","0","348","14","6","947"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040001714","인천부흥고등학교","04","공립","N","","21","17","238","4","2","253","0","1","311","25","20","802"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040001742","도림고등학교","04","공립","N","","8","4","248","1","0","211","0","0","245","9","4","704"
"인천광역시교육청","인천광역시교육청","인천광역시 서구","S040001786","인천원당고등학교","04","공립","N","","9","18","360","2","6","386","0","1","402","11","25","1148"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040001787","신송고등학교","04","공립","N","","17","10","283","6","8","371","1","1","343","24","19","997"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040001807","인천영선고등학교","04","공립","N","","13","7","262","5","4","278","0","0","365","18","11","905"
"인천광역시교육청","인천광역시교육청","인천광역시 서구","S040001809","인천마전고등학교","04","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040001810","인천논현고등학교","04","공립","N","","0","0","285","0","0","281","0","0","262","0","0","828"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040001812","인천진산과학고등학교","04","공립","N","","0","1","80","0","0","77","0","0","17","0","1","174"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040001817","인천국제고등학교","04","공립","N","","0","4","140","0","2","140","0","0","140","0","6","420"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040001818","인천만수고등학교","04","공립","N","","22","6","333","0","0","336","0","0","332","22","6","1001"
"인천광역시교육청","인천광역시교육청","인천광역시 서구","S040001820","인천신현고등학교","04","공립","N","","4","6","270","2","3","324","0","0","330","6","9","924"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040001822","인천남동고등학교","04","공립","N","","8","4","299","1","1","335","0","0","301","9","5","935"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040001957","미추홀외국어고등학교","04","공립","N","","5","10","196","0","0","190","0","0","185","5","10","571"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040001963","인천상정고등학교","04","공립","N","","0","0","200","0","0","185","0","0","182","0","0","567"
"인천광역시교육청","인천광역시교육청","인천광역시 계양구","S040001967","인천세원고등학교","04","공립","N","","8","8","269","1","1","314","0","0","294","9","9","877"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040001969","인천고잔고등학교","04","공립","N","","9","8","303","1","3","348","0","0","300","10","11","951"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040001972","인천해송고등학교","04","공립","N","","15","10","273","4","6","281","0","1","300","19","17","854"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040002020","인천송천고등학교","04","공립","N","","15","7","249","2","1","232","0","0","230","17","8","711"
"인천광역시교육청","인천광역시교육청","인천광역시 서구","S040002023","인천청라고등학교","04","공립","N","","15","7","345","5","4","292","1","1","276","21","12","913"
"인천광역시교육청","인천광역시교육청","인천광역시 서구","S040002025","인천초은고등학교","04","공립","N","","15","8","310","1","3","274","0","0","304","16","11","888"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040002083","인천연송고등학교","04","공립","N","","14","27","261","2","6","278","0","0","276","16","33","815"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040002092","인천영종고등학교","04","공립","N","","22","10","171","5","4","170","1","0","72","28","14","413"
"인천광역시교육청","인천광역시교육청","인천광역시 서구","S040002161","인천해원고등학교","04","공립","N","","18","13","250","7","4","254","2","0","234","27","17","738"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040002162","인천하늘고등학교","04","사립","N","","4","6","223","2","2","220","0","0","217","6","8","660"
"인천광역시교육청","인천광역시교육청","인천광역시 옹진군","S040002186","인천영흥고등학교","04","공립","N","","2","9","39","0","1","42","0","0","42","2","10","123"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040002238","인천과학예술영재학교","04","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040002244","인천포스코고등학교","04","사립","N","","10","9","243","0","0","0","0","0","0","10","9","243"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040000270","인천여자고등학교부설방송통신고등학교","11","공립","N","","3","2","98","5","1","125","14","0","111","22","3","334"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040000290","제물포고등학교부설방송통신고등학교","11","공립","N","","0","1","35","4","0","45","1","2","47","5","3","127"
"광주광역시교육청","교육부","광주광역시 북구","S000003516","전남대학교사범대학부설고등학교","04","국립","N","","4","3","292","4","1","284","0","1","305","8","5","881"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000088","고려고등학교","04","사립","N","","3","2","365","1","3","367","0","1","384","4","6","1116"
"광주광역시교육청","광주광역시교육청","광주광역시 서구","S050000089","광덕고등학교","04","사립","N","","4","5","362","1","4","352","0","0","381","5","9","1095"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050000092","광일고등학교","04","사립","N","","23","6","213","6","4","354","0","0","349","29","10","916"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000093","광주경신여자고등학교","04","사립","N","","1","8","353","0","2","342","0","1","350","1","11","1045"
"광주광역시교육청","광주광역시교육청","광주광역시 동구","S050000094","광주고등학교","04","공립","N","","4","4","283","1","1","283","0","0","279","5","5","845"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000096","광주과학고등학교","04","공립","N","","0","1","94","0","0","94","0","0","12","0","1","200"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000097","광주공업고등학교","04","공립","N","","3","6","422","1","1","427","0","0","596","4","7","1445"
"광주광역시교육청","광주광역시교육청","광주광역시 서구","S050000100","광주대동고등학교","04","사립","N","","0","3","324","3","0","325","0","0","335","3","3","984"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000101","광주동성고등학교","04","사립","N","","2","6","331","1","4","285","0","0","290","3","10","906"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000102","광주동신고등학교","04","사립","N","","7","6","329","4","1","337","1","0","350","12","7","1016"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000103","광주동신여자고등학교","04","사립","N","","2","4","359","3","7","389","0","0","447","5","11","1195"
"광주광역시교육청","광주광역시교육청","광주광역시 서구","S050000107","광주서석고등학교","04","사립","N","","5","2","332","0","0","318","0","0","344","5","2","994"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000108","광주석산고등학교","04","사립","N","","2","6","325","1","1","320","0","0","331","3","7","976"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000109","광주수피아여자고등학교","04","사립","N","","4","5","405","0","0","386","0","0","426","4","5","1217"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000110","광주숭일고등학교","04","사립","N","","5","1","401","1","1","393","1","0","366","7","2","1160"
"광주광역시교육청","광주광역시교육청","광주광역시 서구","S050000112","광주여자고등학교","04","공립","N","","5","3","301","3","2","360","0","0","410","8","5","1071"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000114","광주여자상업고등학교","04","사립","N","","5","7","254","0","1","254","0","0","273","5","8","781"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000116","광주예술고등학교","04","공립","N","","16","3","150","6","0","156","1","0","156","23","3","462"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000118","광주인성고등학교","04","사립","N","","1","5","357","0","1","316","0","0","331","1","6","1004"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000119","광주자연과학고등학교","04","공립","N","","1","3","222","0","0","215","0","0","212","1","3","649"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050000120","광주소프트웨어마이스터고등학교","04","공립","N","","3","3","201","0","1","205","0","0","239","3","4","645"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050000121","광주전자공업고등학교","04","공립","N","","4","2","423","0","1","438","0","0","483","4","3","1344"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050000122","광주자동화설비공업고등학교","04","공립","N","","0","1","80","0","0","80","0","0","81","0","1","241"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000123","광주제일고등학교","04","공립","N","","3","4","289","0","2","274","0","0","277","3","6","840"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000125","금호중앙여자고등학교","04","사립","N","","5","8","360","2","2","349","0","0","372","7","10","1081"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050000126","광주진흥고등학교","04","사립","N","","5","6","329","0","2","320","0","0","342","5","8","991"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000127","광주체육고등학교","04","공립","N","","1","8","112","0","3","87","1","1","89","2","12","288"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000128","국제고등학교","04","사립","N","","1","7","359","1","0","349","0","0","367","2","7","1075"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000129","금파공업고등학교","04","사립","N","","3","3","250","0","0","259","0","0","286","3","3","795"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000131","금호고등학교","04","사립","N","","4","15","331","0","1","294","0","0","296","4","16","921"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000133","대광여자고등학교","04","사립","N","","2","9","360","2","6","378","0","0","429","4","15","1167"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000134","대성여자고등학교","04","사립","N","","3","4","397","3","3","394","0","0","429","6","7","1220"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050000135","동명고등학교","04","사립","N","","3","2","79","2","2","80","0","0","76","5","4","235"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000136","동아여자고등학교","04","사립","N","","2","19","376","5","1","374","0","0","424","7","20","1174"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000137","동일미래과학고등학교","04","사립","N","","5","6","388","6","0","401","0","0","405","11","6","1194"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000138","문성고등학교","04","사립","N","","2","10","359","0","2","326","0","0","326","2","12","1011"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050000139","보문고등학교","04","사립","N","","5","3","362","0","1","393","1","0","291","6","4","1046"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000142","살레시오고등학교","04","사립","N","","4","3","328","1","0","329","1","0","337","6","3","994"
"광주광역시교육청","광주광역시교육청","광주광역시 동구","S050000143","살레시오여자고등학교","04","사립","N","","4","10","318","1","5","314","0","0","369","5","15","1001"
"광주광역시교육청","광주광역시교육청","광주광역시 서구","S050000144","상무고등학교","04","공립","N","","11","5","262","5","3","349","0","0","291","16","8","902"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000145","서강고등학교","04","사립","N","","8","6","392","5","2","393","0","0","406","13","8","1191"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000146","서진여자고등학교","04","사립","N","","0","0","301","0","2","378","0","0","428","0","2","1107"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000147","설월여자고등학교","04","사립","N","","3","8","353","1","5","367","0","0","379","4","13","1099"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050000148","명진고등학교","04","사립","N","","4","6","325","4","3","322","0","0","291","8","9","938"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000149","송원고등학교","04","사립","N","","27","32","288","6","5","284","1","0","221","34","37","793"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000150","송원여자고등학교","04","사립","N","","0","5","283","0","1","270","0","0","282","0","6","835"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050000153","숭덕고등학교","04","사립","N","","7","3","372","6","4","297","0","0","278","13","7","947"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000154","숭의과학기술고등학교","04","사립","N","","20","8","496","4","4","486","0","0","480","24","12","1462"
"광주광역시교육청","광주광역시교육청","광주광역시 서구","S050000155","전남고등학교","04","공립","N","","5","7","293","0","1","319","0","0","292","5","8","904"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050000156","전남공업고등학교","04","공립","N","","6","3","409","0","2","423","0","0","454","6","5","1286"
"광주광역시교육청","광주광역시교육청","광주광역시 동구","S050000161","전남여자고등학교","04","공립","N","","4","7","295","1","0","321","1","0","359","6","7","975"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000163","전남여자상업고등학교","04","사립","N","","4","0","258","2","0","264","0","0","281","6","0","803"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050000165","정광고등학교","04","사립","N","","9","1","365","6","5","369","1","0","372","16","6","1106"
"광주광역시교육청","광주광역시교육청","광주광역시 동구","S050000166","조선대학교부속고등학교","04","사립","N","","3","8","323","3","0","317","0","2","326","6","10","966"
"광주광역시교육청","광주광역시교육청","광주광역시 동구","S050000167","조선대학교여자고등학교","04","사립","N","","1","5","309","0","2","344","0","0","340","1","7","993"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000168","호남삼육고등학교","04","사립","N","","5","5","102","2","0","101","0","0","105","7","5","308"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050001096","송원여자상업고등학교","04","사립","N","","5","2","255","2","2","264","0","0","271","7","4","790"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050001118","운남고등학교","04","공립","N","","6","2","304","8","6","368","1","0","384","15","8","1056"
"광주광역시교육청","광주광역시교육청","광주광역시 서구","S050001119","풍암고등학교","04","공립","N","","10","12","319","2","1","318","0","1","362","12","14","999"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050001155","첨단고등학교","04","공립","N","","2","5","359","10","9","392","1","1","371","13","15","1122"
"광주광역시교육청","광주광역시교육청","광주광역시 서구","S050001226","상일여자고등학교","04","공립","N","","5","3","292","0","0","281","0","0","282","5","3","855"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050001230","장덕고등학교","04","공립","N","","2","4","294","5","1","404","0","1","411","7","6","1109"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050001232","수완고등학교","04","공립","N","","3","11","333","3","4","362","0","0","367","6","15","1062"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050001236","문정여자고등학교","04","공립","N","","1","1","360","2","0","357","0","0","403","3","1","1120"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050001278","성덕고등학교","04","공립","N","","2","6","350","4","3","339","0","0","346","6","9","1035"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050001283","빛고을고등학교","04","공립","N","","7","5","328","4","2","316","1","0","309","12","7","953"
"광주광역시교육청","광주광역시교육청","광주광역시 동구","S050000095","광주고등학교부설방송통신고등학교","11","공립","N","","7","0","72","8","1","75","2","0","78","17","1","225"
"광주광역시교육청","광주광역시교육청","광주광역시 동구","S050000162","전남여자고등학교부설방송통신고등학교","11","공립","N","","4","1","92","1","0","105","1","0","143","6","1","340"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000164","대전생활과학고등학교","04","사립","N","","24","19","264","1","4","216","0","1","231","25","24","711"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000165","계룡디지텍고등학교","04","사립","N","","7","2","277","1","3","287","0","1","284","8","6","848"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000166","남대전고등학교","04","사립","N","","2","8","258","1","3","252","0","1","269","3","12","779"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000167","대덕고등학교","04","공립","N","","6","15","413","4","3","436","0","2","439","10","20","1288"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000170","대덕소프트웨어마이스터고등학교","04","공립","N","","0","1","80","0","6","95","0","1","151","0","8","326"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000171","대전대성고등학교","04","사립","N","","6","11","364","14","16","350","0","0","359","20","27","1073"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000173","대전대성여자고등학교","04","사립","N","","21","9","327","3","1","350","0","0","345","24","10","1022"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000174","대전고등학교","04","공립","N","","2","15","437","0","17","418","0","2","413","2","34","1268"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000176","대전도시과학고등학교","04","공립","N","","19","0","350","7","0","354","0","0","336","26","0","1040"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000177","대전과학고등학교","04","공립","N","","0","0","93","0","0","91","0","0","15","0","0","199"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000178","대전관저고등학교","04","공립","N","","3","3","260","2","6","284","0","0","302","5","9","846"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000180","대전노은고등학교","04","공립","N","","7","14","271","6","5","286","1","0","269","14","19","826"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000181","대전대신고등학교","04","사립","N","","24","27","344","7","10","338","1","1","320","32","38","1002"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000182","대전동산고등학교","04","사립","N","","7","10","372","3","3","377","0","0","384","10","13","1133"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000183","동아마이스터고등학교","04","사립","N","","0","2","199","0","0","199","0","0","197","0","2","595"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000184","대전둔산여자고등학교","04","공립","N","","21","13","537","2","3","556","0","1","574","23","17","1667"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000185","대전둔원고등학교","04","공립","N","","14","11","372","8","10","384","1","0","380","23","21","1136"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000186","대전만년고등학교","04","공립","N","","7","10","359","1","3","377","1","0","383","9","13","1119"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000187","대전제일고등학교","04","사립","N","","4","10","216","1","2","237","0","0","256","5","12","709"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000191","대전성모여자고등학교","04","사립","N","","3","5","294","2","1","309","1","1","306","6","7","909"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000192","대전송촌고등학교","04","공립","N","","7","13","426","2","3","422","2","1","423","11","17","1271"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000193","대전신일여자고등학교","04","사립","N","","3","5","310","1","5","309","0","0","304","4","10","923"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000194","대전여자고등학교","04","공립","N","","8","10","423","2","4","418","1","0","410","11","14","1251"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000197","대전여자상업고등학교","04","사립","N","","5","3","312","1","4","319","0","1","313","6","8","944"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000198","대전국제통상고등학교","04","공립","N","","29","15","227","9","7","287","1","2","258","39","24","772"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000199","대전예술고등학교","04","사립","N","","21","8","214","9","2","213","0","0","220","30","10","647"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000200","대전외국어고등학교","04","공립","N","","0","4","258","0","1","256","0","0","254","0","5","768"
