"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","고등부1학년 전입학생수","고등부1학년 전출학생수","고등부1학년 전체학생수","고등부2학년 전입학생수","고등부2학년 전출학생수","고등부2학년 전체학생수","고등부3학년 전입학생수","고등부3학년 전출학생수","고등부3학년 전체학생수","전입학생수(계)","전출학생수(계)","전체학생수(계)"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000390","관악고등학교","04","공립","N","","24","10","329","9","3","400","1","1","387","34","14","1116"
"서울특별시교육청","서울특별시교육청","서울특별시 광진구","S010000391","광남고등학교","04","공립","N","","29","34","641","13","13","644","2","1","600","44","48","1885"
"서울특별시교육청","서울특별시교육청","서울특별시 강동구","S010000392","광문고등학교","04","사립","N","","17","12","432","7","9","453","1","1","482","25","22","1367"
"서울특별시교육청","서울특별시교육청","서울특별시 마포구","S010000393","광성고등학교","04","사립","N","","14","10","274","7","6","319","0","0","311","21","16","904"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000394","광신고등학교","04","사립","N","","20","10","339","8","5","387","0","1","365","28","16","1091"
"서울특별시교육청","서울특별시교육청","서울특별시 광진구","S010000395","광양고등학교","04","공립","N","","7","10","280","3","10","331","0","1","308","10","21","919"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000396","광영고등학교","04","사립","N","","13","5","437","6","7","444","0","1","447","19","13","1328"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000397","광영여자고등학교","04","사립","N","","10","10","419","8","7","478","0","1","494","18","18","1391"
"서울특별시교육청","서울특별시교육청","서울특별시 구로구","S010000398","구로고등학교","04","공립","N","","33","16","367","18","9","431","3","4","438","54","29","1236"
"서울특별시교육청","서울특별시교육청","서울특별시 구로구","S010000399","구일고등학교","04","공립","N","","20","11","414","11","3","467","0","1","471","31","15","1352"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000400","압구정고등학교","04","공립","N","","20","23","351","18","14","413","4","0","439","42","37","1203"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000401","금옥여자고등학교","04","공립","N","","8","11","302","2","4","281","1","0","294","11","15","877"
"서울특별시교육청","서울특별시교육청","서울특별시 금천구","S010000402","금천고등학교","04","공립","N","","4","8","333","2","6","322","0","0","317","6","14","972"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000403","남강고등학교","04","사립","N","","18","7","343","5","5","398","0","5","390","23","17","1131"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000404","노원고등학교","04","공립","N","","17","15","291","3","7","348","0","1","341","20","23","980"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000405","단국대학교사범대학부속고등학교","04","사립","N","","7","11","569","2","2","550","1","1","576","10","14","1695"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000406","당곡고등학교","04","공립","N","","14","17","353","2","4","325","0","1","337","16","22","1015"
"서울특별시교육청","서울특별시교육청","서울특별시 동대문구","S010000407","대광고등학교","04","사립","N","","2","14","320","4","6","316","1","1","281","7","21","917"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000408","대성고등학교","04","사립","N","","14","20","346","1","6","412","0","0","431","15","26","1189"
"서울특별시교육청","서울특별시교육청","서울특별시 종로구","S010000409","대신고등학교","04","사립","N","","13","14","338","5","16","333","1","0","326","19","30","997"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000410","대영고등학교","04","공립","N","","7","7","295","2","0","288","1","1","277","10","8","860"
"서울특별시교육청","서울특별시교육청","서울특별시 광진구","S010000411","대원고등학교","04","사립","N","","19","13","413","13","6","420","2","1","466","34","20","1299"
"서울특별시교육청","서울특별시교육청","서울특별시 광진구","S010000412","대원여자고등학교","04","사립","N","","0","2","384","0","1","448","0","1","438","0","4","1270"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000413","대일고등학교","04","사립","N","","7","24","517","5","13","530","1","1","545","13","38","1592"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000414","대진고등학교","04","사립","N","","13","12","556","4","4","536","0","0","534","17","16","1626"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000415","대진여자고등학교","04","사립","N","","14","9","549","1","11","541","0","1","532","15","21","1622"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000416","대진디자인고등학교","04","사립","N","","0","4","233","0","5","209","0","0","209","0","9","651"
"서울특별시교육청","서울특별시교육청","서울특별시 종로구","S010000417","덕성여자고등학교","04","사립","N","","2","9","306","1","5","303","0","1","298","3","15","907"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000418","덕원여자고등학교","04","사립","N","","11","5","494","9","7","523","0","0","492","20","12","1509"
"서울특별시교육청","서울특별시교육청","서울특별시 금천구","S010000419","독산고등학교","04","공립","N","","29","10","306","9","3","341","2","0","346","40","13","993"
"서울특별시교육청","서울특별시교육청","서울특별시 동대문구","S010000420","동국대학교사범대학부속고등학교","04","사립","N","","16","15","441","14","14","473","0","1","484","30","30","1398"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000421","동덕여자고등학교","04","사립","N","","0","0","462","5","5","479","3","1","524","8","6","1465"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000422","동명여자고등학교","04","사립","N","","12","6","426","11","5","497","3","0","498","26","11","1421"
"서울특별시교육청","서울특별시교육청","서울특별시 강동구","S010000423","동북고등학교","04","사립","N","","18","15","533","4","10","550","1","2","574","23","27","1657"
"서울특별시교육청","서울특별시교육청","서울특별시 종로구","S010000424","동성고등학교","04","사립","N","","11","18","373","3","4","355","0","0","271","14","22","999"
"서울특별시교육청","서울특별시교육청","서울특별시 금천구","S010000425","동일여자고등학교","04","사립","N","","14","10","383","7","5","474","0","2","412","21","17","1269"
"서울특별시교육청","서울특별시교육청","서울특별시 금천구","S010000426","서울매그넷고등학교","04","사립","N","","4","9","312","4","7","343","0","0","338","8","16","993"
"서울특별시교육청","서울특별시교육청","서울특별시 동작구","S010000427","동작고등학교","04","공립","N","","20","11","330","8","6","428","1","1","395","29","18","1153"
"서울특별시교육청","서울특별시교육청","서울특별시 강동구","S010000428","둔촌고등학교","04","공립","N","","15","21","361","10","7","398","0","0","427","25","28","1186"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000429","마포고등학교","04","사립","N","","5","16","367","1","2","406","0","0","440","6","18","1213"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000430","면목고등학교","04","공립","N","","10","23","301","3","18","308","0","0","342","13","41","951"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000431","명덕고등학교","04","사립","N","","4","8","371","2","7","386","0","0","371","6","15","1128"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000432","명덕여자고등학교","04","사립","N","","18","15","552","6","8","578","0","0","566","24","23","1696"
"서울특별시교육청","서울특별시교육청","서울특별시 광진구","S010000433","동국대학교사범대학부속여자고등학교","04","사립","N","","7","19","416","5","3","403","0","2","412","12","24","1231"
"서울특별시교육청","서울특별시교육청","서울특별시 강동구","S010000434","명일여자고등학교","04","공립","N","","3","7","305","2","4","361","1","1","403","6","12","1069"
"서울특별시교육청","서울특별시교육청","서울특별시 서대문구","S010000435","명지고등학교","04","사립","N","","17","17","556","19","9","581","0","2","693","36","28","1830"
"서울특별시교육청","서울특별시교육청","서울특별시 성동구","S010000436","무학여자고등학교","04","공립","N","","14","14","398","4","6","452","4","0","490","22","20","1340"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000437","서울문영여자고등학교","04","사립","N","","16","13","302","3","9","365","1","1","317","20","23","984"
"서울특별시교육청","서울특별시교육청","서울특별시 금천구","S010000438","문일고등학교","04","사립","N","","26","20","521","11","12","481","0","0","502","37","32","1504"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000439","미림여자고등학교","04","사립","N","","29","77","305","5","7","193","0","0","223","34","84","721"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000440","반포고등학교","04","공립","N","","30","35","406","5","10","412","1","1","381","36","46","1199"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000441","배명고등학교","04","사립","N","","12","9","392","6","5","465","1","4","417","19","18","1274"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000442","배문고등학교","04","사립","N","","6","9","306","1","5","309","0","0","310","7","14","925"
"서울특별시교육청","서울특별시교육청","서울특별시 강동구","S010000443","배재고등학교","04","사립","N","","22","49","388","6","7","403","0","2","398","28","58","1189"
"서울특별시교육청","서울특별시교육청","서울특별시 종로구","S010000444","배화여자고등학교","04","사립","N","","8","4","281","4","6","275","0","0","266","12","10","822"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000445","백암고등학교","04","사립","N","","9","19","374","9","7","422","1","0","447","19","26","1243"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000446","보성고등학교","04","사립","N","","0","0","470","0","0","506","2","1","488","2","1","1464"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000447","보성여자고등학교","04","사립","N","","6","11","212","1","3","208","1","0","162","8","14","582"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000448","삼성고등학교","04","공립","N","","10","12","224","4","1","259","1","3","236","15","16","719"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000449","상계고등학교","04","공립","N","","10","8","417","8","7","518","0","1","506","18","16","1441"
"서울특별시교육청","서울특별시교육청","서울특별시 종로구","S010000450","상명대학교사범대학부속여자고등학교","04","사립","N","","11","13","301","1","4","305","0","0","294","12","17","900"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000451","상명고등학교","04","사립","N","","21","21","364","13","13","420","0","3","412","34","37","1196"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000452","상문고등학교","04","사립","N","","21","25","558","8","6","521","0","1","552","29","32","1631"
"서울특별시교육청","서울특별시교육청","서울특별시 강동구","S010000453","상일여자고등학교","04","사립","N","","11","8","420","3","4","401","0","0","451","14","12","1272"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000454","서라벌고등학교","04","사립","N","","25","19","579","3","7","642","0","0","666","28","26","1887"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000455","서문여자고등학교","04","사립","N","","20","11","566","6","5","516","0","1","507","26","17","1589"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000456","서울고등학교","04","공립","N","","24","18","599","10","11","594","1","1","617","35","30","1810"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000458","서울미술고등학교","04","사립","N","","0","1","201","1","1","209","0","0","207","1","2","617"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000459","서울세종고등학교","04","사립","N","","42","7","323","5","6","335","0","2","363","47","15","1021"
"서울특별시교육청","서울특별시교육청","서울특별시 마포구","S010000460","서울여자고등학교","04","공립","N","","16","6","251","5","5","337","1","0","369","22","11","957"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000461","서울체육고등학교","04","공립","N","","8","15","133","1","3","132","0","0","134","9","18","399"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000463","서초고등학교","04","공립","N","","17","10","384","20","13","400","5","1","413","42","24","1197"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000464","석관고등학교","04","공립","N","","22","16","320","14","5","392","0","0","435","36","21","1147"
"서울특별시교육청","서울특별시교육청","서울특별시 도봉구","S010000465","선덕고등학교","04","사립","N","","18","34","354","1","15","375","0","1","351","19","50","1080"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000466","선일여자고등학교","04","사립","N","","13","7","397","6","7","441","0","1","477","19","15","1315"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000467","선정고등학교","04","사립","N","","18","11","463","5","10","505","0","0","498","23","21","1466"
"서울특별시교육청","서울특별시교육청","서울특별시 동작구","S010000468","성남고등학교","04","사립","N","","47","19","495","9","9","501","0","1","510","56","29","1506"
"서울특별시교육청","서울특별시교육청","서울특별시 중구","S010000469","성동고등학교","04","공립","N","","5","10","311","3","13","285","0","3","288","8","26","884"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000470","성보고등학교","04","사립","N","","8","18","332","4","5","344","0","0","346","12","23","1022"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000471","성신여자고등학교","04","사립","N","","14","10","423","2","5","406","0","0","434","16","15","1263"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000472","성심여자고등학교","04","사립","N","","14","9","276","4","5","287","0","0","273","18","14","836"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000473","세화고등학교","04","사립","N","","22","16","361","1","1","384","1","1","389","24","18","1134"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000474","세화여자고등학교","04","사립","N","","10","13","362","4","1","391","0","0","391","14","14","1144"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000475","송곡고등학교","04","사립","N","","23","23","374","8","8","420","3","0","434","34","31","1228"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000476","송곡여자고등학교","04","사립","N","","10","10","320","6","2","387","0","0","399","16","12","1106"
"서울특별시교육청","서울특별시교육청","서울특별시 동작구","S010000477","수도여자고등학교","04","공립","N","","15","14","413","0","4","427","0","0","448","15","18","1288"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000478","수락고등학교","04","공립","N","","6","2","272","3","2","274","0","1","272","9","5","818"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000479","숙명여자고등학교","04","사립","N","","19","6","573","1","2","611","1","0","630","21","8","1814"
"서울특별시교육청","서울특별시교육청","서울특별시 마포구","S010000480","숭문고등학교","04","사립","N","","12","20","240","0","4","209","0","0","254","12","24","703"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000481","숭실고등학교","04","사립","N","","22","18","473","13","8","481","1","1","497","36","27","1451"
"서울특별시교육청","서울특별시교육청","서울특별시 동작구","S010000482","숭의여자고등학교","04","사립","N","","15","13","383","3","4","371","0","0","389","18","17","1143"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000483","신광여자고등학교","04","사립","N","","8","5","140","2","1","161","0","0","162","10","6","463"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000484","신림고등학교","04","공립","N","","19","11","244","17","9","291","0","2","314","36","22","849"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000485","신목고등학교","04","공립","N","","34","13","544","9","11","560","0","0","549","43","24","1653"
"서울특별시교육청","서울특별시교육청","서울특별시 강북구","S010000486","신일고등학교","04","사립","N","","25","24","371","7","6","364","1","1","360","33","31","1095"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000487","양재고등학교","04","공립","N","","25","17","391","22","8","407","2","2","434","49","27","1232"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000488","양정고등학교","04","사립","N","","21","19","411","6","8","432","0","0","439","27","27","1282"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000489","양천고등학교","04","사립","N","","15","4","439","4","8","433","0","1","413","19","13","1285"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000490","목동고등학교","04","사립","N","","16","10","622","5","2","608","0","0","617","21","12","1847"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000491","언남고등학교","04","공립","N","","25","15","289","11","5","344","1","1","285","37","21","918"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000492","여의도고등학교","04","공립","N","","22","27","422","17","7","358","2","1","397","41","35","1177"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000493","여의도여자고등학교","04","공립","N","","17","9","330","9","4","339","0","1","353","26","14","1022"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000494","염광고등학교","04","사립","N","","16","15","332","9","5","339","2","0","335","27","20","1006"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000495","영동고등학교","04","사립","N","","19","16","532","9","3","491","0","1","560","28","20","1583"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000496","영동일고등학교","04","사립","N","","18","22","482","4","3","505","0","1","509","22","26","1496"
"서울특별시교육청","서울특별시교육청","서울특별시 동작구","S010000497","영등포고등학교","04","공립","N","","17","29","225","4","6","292","1","0","289","22","35","806"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000498","영등포여자고등학교","04","공립","N","","7","11","284","6","4","340","1","0","350","14","15","974"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000499","영락고등학교","04","사립","N","","11","7","204","8","14","240","1","0","240","20","21","684"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000500","서울영상고등학교","04","사립","N","","11","7","158","2","1","147","0","0","146","13","8","451"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000501","영신고등학교","04","공립","N","","7","8","390","9","3","425","1","1","434","17","12","1249"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000502","영신여자고등학교","04","사립","N","","10","12","452","1","2","442","0","0","475","11","14","1369"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000503","영일고등학교","04","사립","N","","15","15","507","5","4","483","0","0","515","20","19","1505"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000504","영파여자고등학교","04","사립","N","","10","16","420","2","4","473","2","2","529","14","22","1422"
"서울특별시교육청","서울특별시교육청","서울특별시 강북구","S010000505","영훈고등학교","04","사립","N","","17","10","396","13","8","526","0","1","520","30","19","1442"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000506","예일여자고등학교","04","사립","N","","0","3","503","0","4","482","0","1","522","0","8","1507"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000507","오금고등학교","04","공립","N","","17","9","358","10","1","452","1","0","444","28","10","1254"
"서울특별시교육청","서울특별시교육청","서울특별시 구로구","S010000508","오류고등학교","04","사립","N","","10","10","230","5","1","287","1","0","305","16","11","822"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000509","오산고등학교","04","사립","N","","12","15","312","2","2","300","0","0","305","14","17","917"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000510","용문고등학교","04","사립","N","","28","18","464","8","5","490","0","0","97","36","23","1051"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000511","용산고등학교","04","공립","N","","14","24","445","6","8","455","0","1","493","20","33","1393"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000512","용화여자고등학교","04","사립","N","","6","7","537","3","4","506","0","0","507","9","11","1550"
"서울특별시교육청","서울특별시교육청","서울특별시 구로구","S010000513","우신고등학교","04","사립","N","","38","24","225","2","9","238","0","0","204","40","33","667"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000514","은광여자고등학교","04","사립","N","","17","7","436","1","3","440","0","0","466","18","10","1342"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000515","은평메디텍고등학교","04","사립","N","","3","0","206","2","1","191","0","0","197","5","1","594"
"서울특별시교육청","서울특별시교육청","서울특별시 중구","S010000516","이화여자고등학교","04","사립","N","","33","32","437","7","12","413","0","0","416","40","44","1266"
"서울특별시교육청","서울특별시교육청","서울특별시 서대문구","S010000517","이화여자대학교사범대학부속이화금란고등학교","04","사립","N","","26","20","380","9","11","408","3","4","385","38","35","1173"
"서울특별시교육청","서울특별시교육청","서울특별시 서대문구","S010000518","인창고등학교","04","사립","N","","21","19","266","9","5","304","0","0","348","30","24","918"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000519","인헌고등학교","04","공립","N","","27","17","216","11","4","255","2","0","263","40","21","734"
"서울특별시교육청","서울특별시교육청","서울특별시 광진구","S010000521","자양고등학교","04","공립","N","","31","15","434","22","9","460","2","6","500","55","30","1394"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000522","잠신고등학교","04","공립","N","","9","11","426","8","8","393","1","0","465","18","19","1284"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000523","잠실고등학교","04","공립","N","","0","0","339","2","4","376","1","0","431","3","4","1146"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000524","잠실여자고등학교","04","사립","N","","7","10","426","5","5","489","2","0","565","14","15","1480"
"서울특별시교육청","서울특별시교육청","서울특별시 중구","S010000525","장충고등학교","04","사립","N","","7","8","155","5","3","225","0","0","243","12","11","623"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000526","장훈고등학교","04","사립","N","","14","67","363","2","11","358","0","0","260","16","78","981"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000527","재현고등학교","04","사립","N","","6","17","518","2","8","530","0","0","481","8","25","1529"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000528","정신여자고등학교","04","사립","N","","20","7","488","2","9","475","0","0","511","22","16","1474"
"서울특별시교육청","서울특별시교육청","서울특별시 도봉구","S010000529","정의여자고등학교","04","사립","N","","11","6","470","4","6","457","0","0","467","15","12","1394"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000530","중경고등학교","04","공립","N","","18","21","137","5","11","181","0","0","187","23","32","505"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000531","중동고등학교","04","사립","N","","11","7","371","8","6","397","0","1","400","19","14","1168"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000532","중산고등학교","04","사립","N","","25","12","483","3","1","461","0","1","497","28","14","1441"
"서울특별시교육청","서울특별시교육청","서울특별시 종로구","S010000533","중앙고등학교","04","사립","N","","25","35","319","10","16","324","0","1","316","35","52","959"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000534","중앙대학교사범대학부속고등학교","04","사립","N","","7","28","507","12","16","448","1","2","489","20","46","1444"
"서울특별시교육청","서울특별시교육청","서울특별시 서대문구","S010000535","중앙여자고등학교","04","사립","N","","15","28","268","7","4","362","3","0","324","25","32","954"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000536","중화고등학교","04","공립","N","","26","11","280","18","2","334","0","0","323","44","13","937"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000537","진명여자고등학교","04","사립","N","","14","16","638","1","6","626","0","1","666","15","23","1930"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000538","진선여자고등학교","04","사립","N","","29","14","490","16","7","484","0","0","477","45","21","1451"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000539","창덕여자고등학교","04","공립","N","","8","4","436","2","6","469","0","0","527","10","10","1432"
"서울특별시교육청","서울특별시교육청","서울특별시 도봉구","S010000540","창동고등학교","04","공립","N","","18","15","415","8","2","520","1","0","530","27","17","1465"
"서울특별시교육청","서울특별시교육청","서울특별시 강북구","S010000541","창문여자고등학교","04","사립","N","","17","14","457","6","6","504","1","1","521","24","21","1482"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000542","청담고등학교","04","공립","N","","16","19","317","20","11","360","2","6","346","38","36","1023"
"서울특별시교육청","서울특별시교육청","서울특별시 동대문구","S010000543","청량고등학교","04","공립","N","","8","11","377","5","8","382","0","0","335","13","19","1094"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000544","청원고등학교","04","사립","N","","27","22","609","7","8","652","1","0","648","35","30","1909"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000545","청원여자고등학교","04","사립","N","","11","11","427","5","4","504","0","0","517","16","15","1448"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000546","충암고등학교","04","사립","N","","21","17","472","6","14","478","0","0","554","27","31","1504"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000547","태릉고등학교","04","공립","N","","16","12","335","3","4","433","0","1","444","19","17","1212"
