"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","고등부1학년 전입학생수","고등부1학년 전출학생수","고등부1학년 전체학생수","고등부2학년 전입학생수","고등부2학년 전출학생수","고등부2학년 전체학생수","고등부3학년 전입학생수","고등부3학년 전출학생수","고등부3학년 전체학생수","전입학생수(계)","전출학생수(계)","전체학생수(계)"
"서울특별시교육청","서울특별시교육청","서울특별시 광진구","S010000391","광남고등학교","04","공립","N","","33","26","539","7","7","519","2","1","635","42","34","1693"
"서울특별시교육청","서울특별시교육청","서울특별시 강동구","S010000392","광문고등학교","04","사립","N","","20","9","434","11","5","438","0","0","429","31","14","1301"
"서울특별시교육청","서울특별시교육청","서울특별시 마포구","S010000393","광성고등학교","04","사립","N","","21","12","305","5","6","275","0","0","278","26","18","858"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000394","광신고등학교","04","사립","N","","8","10","247","5","4","278","1","2","336","14","16","861"
"서울특별시교육청","서울특별시교육청","서울특별시 광진구","S010000395","광양고등학교","04","공립","N","","16","10","252","10","7","266","0","0","239","26","17","757"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000396","광영고등학교","04","사립","N","","11","13","380","3","4","359","1","0","425","15","17","1164"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000397","광영여자고등학교","04","사립","N","","9","18","411","8","6","407","0","1","404","17","25","1222"
"서울특별시교육청","서울특별시교육청","서울특별시 구로구","S010000398","구로고등학교","04","공립","N","","29","15","341","22","7","361","0","3","371","51","25","1073"
"서울특별시교육청","서울특별시교육청","서울특별시 구로구","S010000399","구일고등학교","04","공립","N","","24","7","399","12","9","404","0","0","429","36","16","1232"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000400","압구정고등학교","04","공립","N","","17","24","368","8","11","349","2","1","334","27","36","1051"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000401","금옥여자고등학교","04","공립","N","","10","8","321","3","8","324","0","1","295","13","17","940"
"서울특별시교육청","서울특별시교육청","서울특별시 금천구","S010000402","금천고등학교","04","공립","N","","21","11","326","7","3","346","0","2","317","28","16","989"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000403","남강고등학교","04","사립","N","","12","8","312","9","9","290","0","0","336","21","17","938"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000404","노원고등학교","04","공립","N","","17","14","296","6","6","256","0","1","277","23","21","829"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000405","단국대학교사범대학부속고등학교","04","사립","N","","7","17","556","6","2","539","0","0","560","13","19","1655"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000406","당곡고등학교","04","공립","N","","21","4","329","18","6","341","0","1","341","39","11","1011"
"서울특별시교육청","서울특별시교육청","서울특별시 동대문구","S010000407","대광고등학교","04","사립","N","","8","9","354","4","7","346","1","1","301","13","17","1001"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000408","대성고등학교","04","사립","N","","10","13","353","3","7","353","0","0","329","13","20","1035"
"서울특별시교육청","서울특별시교육청","서울특별시 종로구","S010000409","대신고등학교","04","사립","N","","17","20","304","5","8","284","0","1","320","22","29","908"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000410","대영고등학교","04","공립","N","","12","8","294","6","6","278","0","0","287","18","14","859"
"서울특별시교육청","서울특별시교육청","서울특별시 광진구","S010000411","대원고등학교","04","사립","N","","16","4","357","3","7","345","4","1","428","23","12","1130"
"서울특별시교육청","서울특별시교육청","서울특별시 광진구","S010000412","대원여자고등학교","04","사립","N","","18","17","352","10","24","364","1","2","369","29","43","1085"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000413","대일고등학교","04","사립","N","","13","6","407","2","6","393","0","0","486","15","12","1286"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000414","대진고등학교","04","사립","N","","16","15","513","2","13","510","1","1","548","19","29","1571"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000415","대진여자고등학교","04","사립","N","","10","8","502","2","8","527","1","0","546","13","16","1575"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000416","대진디자인고등학교","04","사립","N","","7","6","235","6","5","234","0","0","211","13","11","680"
"서울특별시교육청","서울특별시교육청","서울특별시 종로구","S010000417","덕성여자고등학교","04","사립","N","","19","10","309","6","1","254","0","0","281","25","11","844"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000418","덕원여자고등학교","04","사립","N","","7","10","460","7","10","459","1","0","492","15","20","1411"
"서울특별시교육청","서울특별시교육청","서울특별시 금천구","S010000419","독산고등학교","04","공립","N","","12","14","256","10","0","270","1","1","317","23","15","843"
"서울특별시교육청","서울특별시교육청","서울특별시 동대문구","S010000420","동국대학교사범대학부속고등학교","04","사립","N","","12","19","425","6","12","397","0","0","436","18","31","1258"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000421","동덕여자고등학교","04","사립","N","","8","9","445","4","7","453","1","0","485","13","16","1383"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000422","동명여자고등학교","04","사립","N","","8","5","497","4","7","433","0","0","418","12","12","1348"
"서울특별시교육청","서울특별시교육청","서울특별시 강동구","S010000423","동북고등학교","04","사립","N","","26","13","569","7","12","492","1","0","522","34","25","1583"
"서울특별시교육청","서울특별시교육청","서울특별시 종로구","S010000424","동성고등학교","04","사립","N","","15","22","384","2","13","355","1","1","348","18","36","1087"
"서울특별시교육청","서울특별시교육청","서울특별시 금천구","S010000425","동일여자고등학교","04","사립","N","","9","12","327","1","7","331","1","1","368","11","20","1026"
"서울특별시교육청","서울특별시교육청","서울특별시 금천구","S010000426","서울매그넷고등학교","04","사립","N","","5","9","312","1","2","303","0","0","295","6","11","910"
"서울특별시교육청","서울특별시교육청","서울특별시 동작구","S010000427","동작고등학교","04","공립","N","","19","11","300","12","6","286","0","1","336","31","18","922"
"서울특별시교육청","서울특별시교육청","서울특별시 강동구","S010000428","둔촌고등학교","04","공립","N","","14","12","314","8","7","302","1","0","346","23","19","962"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000429","마포고등학교","04","사립","N","","7","10","346","2","2","338","0","0","356","9","12","1040"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000430","면목고등학교","04","공립","N","","15","13","316","7","4","275","0","0","277","22","17","868"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000431","명덕고등학교","04","사립","N","","7","27","354","5","1","367","0","0","359","12","28","1080"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000432","명덕여자고등학교","04","사립","N","","5","11","507","1","7","515","0","0","548","6","18","1570"
"서울특별시교육청","서울특별시교육청","서울특별시 광진구","S010000433","동국대학교사범대학부속여자고등학교","04","사립","N","","7","4","336","11","4","361","0","0","403","18","8","1100"
"서울특별시교육청","서울특별시교육청","서울특별시 강동구","S010000434","명일여자고등학교","04","공립","N","","6","10","252","0","0","230","0","0","298","6","10","780"
"서울특별시교육청","서울특별시교육청","서울특별시 서대문구","S010000435","명지고등학교","04","사립","N","","6","0","592","10","2","550","1","1","554","17","3","1696"
"서울특별시교육청","서울특별시교육청","서울특별시 성동구","S010000436","무학여자고등학교","04","공립","N","","20","5","401","6","3","398","0","1","388","26","9","1187"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000437","서울문영여자고등학교","04","사립","N","","3","17","274","3","6","302","0","0","299","6","23","875"
"서울특별시교육청","서울특별시교육청","서울특별시 금천구","S010000438","문일고등학교","04","사립","N","","20","11","386","3","5","385","1","2","523","24","18","1294"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000439","미림여자고등학교","04","사립","N","","7","12","199","4","11","140","0","0","225","11","23","564"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000440","반포고등학교","04","공립","N","","7","17","378","7","5","362","2","3","387","16","25","1127"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000441","배명고등학교","04","사립","N","","23","19","405","2","7","370","0","0","384","25","26","1159"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000442","배문고등학교","04","사립","N","","8","12","248","0","0","250","0","0","294","8","12","792"
"서울특별시교육청","서울특별시교육청","서울특별시 강동구","S010000443","배재고등학교","04","사립","N","","27","36","447","11","16","431","0","1","348","38","53","1226"
"서울특별시교육청","서울특별시교육청","서울특별시 종로구","S010000444","배화여자고등학교","04","사립","N","","11","17","304","4","1","274","0","0","268","15","18","846"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000445","백암고등학교","04","사립","N","","13","8","434","9","4","384","0","0","353","22","12","1171"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000446","보성고등학교","04","사립","N","","23","8","445","4","5","456","0","0","473","27","13","1374"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000447","보성여자고등학교","04","사립","N","","8","6","216","11","2","174","0","0","204","19","8","594"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000448","삼성고등학교","04","공립","N","","12","5","199","15","2","197","2","0","218","29","7","614"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000449","상계고등학교","04","공립","N","","12","19","433","7","6","422","1","0","421","20","25","1276"
"서울특별시교육청","서울특별시교육청","서울특별시 종로구","S010000450","상명대학교사범대학부속여자고등학교","04","사립","N","","6","13","255","8","2","250","1","0","288","15","15","793"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000451","상명고등학교","04","사립","N","","22","12","402","10","5","381","0","0","358","32","17","1141"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000452","상문고등학교","04","사립","N","","19","12","510","9","10","502","0","0","521","28","22","1533"
"서울특별시교육청","서울특별시교육청","서울특별시 강동구","S010000453","상일여자고등학교","04","사립","N","","11","10","339","3","1","317","0","0","412","14","11","1068"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000454","서라벌고등학교","04","사립","N","","13","7","596","6","4","569","0","1","576","19","12","1741"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000455","서문여자고등학교","04","사립","N","","18","19","534","1","12","460","1","0","544","20","31","1538"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000456","서울고등학교","04","공립","N","","21","10","581","7","8","611","5","0","596","33","18","1788"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000458","서울미술고등학교","04","사립","N","","2","4","201","6","6","205","0","1","196","8","11","602"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000459","서울세종고등학교","04","사립","N","","10","10","335","6","14","324","1","1","343","17","25","1002"
"서울특별시교육청","서울특별시교육청","서울특별시 마포구","S010000460","서울여자고등학교","04","공립","N","","12","13","352","3","5","331","0","0","246","15","18","929"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000461","서울체육고등학교","04","공립","N","","1","14","139","1","6","141","1","0","112","3","20","392"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000463","서초고등학교","04","공립","N","","21","22","407","11","4","360","2","1","369","34","27","1136"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000464","석관고등학교","04","공립","N","","16","5","275","12","2","270","3","0","309","31","7","854"
"서울특별시교육청","서울특별시교육청","서울특별시 도봉구","S010000465","선덕고등학교","04","사립","N","","24","38","424","2","18","390","0","1","338","26","57","1152"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000466","선일여자고등학교","04","사립","N","","9","12","364","7","4","333","0","0","396","16","16","1093"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000467","선정고등학교","04","사립","N","","15","16","499","13","11","468","0","1","451","28","28","1418"
"서울특별시교육청","서울특별시교육청","서울특별시 동작구","S010000468","성남고등학교","04","사립","N","","33","13","464","6","4","460","0","0","511","39","17","1435"
"서울특별시교육청","서울특별시교육청","서울특별시 중구","S010000469","성동고등학교","04","공립","N","","4","13","297","0","1","214","1","0","295","5","14","806"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000470","성보고등학교","04","사립","N","","10","14","331","4","8","308","1","1","322","15","23","961"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000471","성신여자고등학교","04","사립","N","","15","17","415","3","3","420","0","1","426","18","21","1261"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000472","성심여자고등학교","04","사립","N","","10","14","276","6","4","272","0","0","267","16","18","815"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000473","세화고등학교","04","사립","N","","8","5","397","0","2","396","0","1","358","8","8","1151"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000474","세화여자고등학교","04","사립","N","","11","12","394","5","2","401","0","0","358","16","14","1153"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000475","송곡고등학교","04","사립","N","","13","21","341","3","19","315","0","1","361","16","41","1017"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000476","송곡여자고등학교","04","사립","N","","8","5","284","9","1","270","1","0","320","18","6","874"
"서울특별시교육청","서울특별시교육청","서울특별시 동작구","S010000477","수도여자고등학교","04","공립","N","","12","11","401","4","9","391","0","1","406","16","21","1198"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000478","수락고등학교","04","공립","N","","9","9","265","5","2","249","0","0","262","14","11","776"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000479","숙명여자고등학교","04","사립","N","","17","15","581","6","3","591","0","0","574","23","18","1746"
"서울특별시교육청","서울특별시교육청","서울특별시 마포구","S010000480","숭문고등학교","04","사립","N","","7","22","264","1","3","244","0","0","220","8","25","728"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000481","숭실고등학교","04","사립","N","","26","22","454","6","13","459","0","0","459","32","35","1372"
"서울특별시교육청","서울특별시교육청","서울특별시 동작구","S010000482","숭의여자고등학교","04","사립","N","","11","15","366","1","10","352","0","0","372","12","25","1090"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000483","신광여자고등학교","04","사립","N","","7","3","126","6","3","129","0","0","141","13","6","396"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000484","신림고등학교","04","공립","N","","13","4","203","6","4","230","2","0","226","21","8","659"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000485","신목고등학교","04","공립","N","","24","19","559","16","13","572","0","0","554","40","32","1685"
"서울특별시교육청","서울특별시교육청","서울특별시 강북구","S010000486","신일고등학교","04","사립","N","","22","34","389","3","7","385","0","0","358","25","41","1132"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000487","양재고등학교","04","공립","N","","27","12","419","10","8","325","4","1","377","41","21","1121"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000488","양정고등학교","04","사립","N","","6","6","410","3","9","412","0","1","404","9","16","1226"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000489","양천고등학교","04","사립","N","","10","20","463","4","5","438","0","1","441","14","26","1342"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000490","목동고등학교","04","사립","N","","6","23","493","5","5","568","0","0","610","11","28","1671"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000491","언남고등학교","04","공립","N","","12","17","249","9","10","236","0","0","283","21","27","768"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000492","여의도고등학교","04","공립","N","","22","33","372","10","10","350","0","1","398","32","44","1120"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000493","여의도여자고등학교","04","공립","N","","13","14","318","4","4","278","0","0","333","17","18","929"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000494","염광고등학교","04","사립","N","","18","7","354","2","2","311","0","1","327","20","10","992"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000495","영동고등학교","04","사립","N","","11","7","443","7","2","435","4","1","539","22","10","1417"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000496","영동일고등학교","04","사립","N","","20","6","486","11","11","473","4","0","492","35","17","1451"
"서울특별시교육청","서울특별시교육청","서울특별시 동작구","S010000497","영등포고등학교","04","공립","N","","10","9","185","1","4","190","1","0","219","12","13","594"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000498","영등포여자고등학교","04","공립","N","","12","6","223","9","3","244","0","0","272","21","9","739"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000499","영락고등학교","04","사립","N","","21","15","193","6","4","182","1","0","211","28","19","586"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000500","서울영상고등학교","04","사립","N","","5","5","159","1","2","154","0","0","154","6","7","467"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000501","영신고등학교","04","공립","N","","8","11","309","4","7","281","0","1","382","12","19","972"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000502","영신여자고등학교","04","사립","N","","11","13","422","2","9","465","0","0","436","13","22","1323"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000503","영일고등학교","04","사립","N","","17","7","514","3","2","498","0","0","496","20","9","1508"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000504","영파여자고등학교","04","사립","N","","15","8","359","12","1","389","0","0","414","27","9","1162"
"서울특별시교육청","서울특별시교육청","서울특별시 강북구","S010000505","영훈고등학교","04","사립","N","","11","6","458","3","4","414","0","0","403","14","10","1275"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000506","예일여자고등학교","04","사립","N","","21","22","466","6","8","464","1","1","487","28","31","1417"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000507","오금고등학교","04","공립","N","","18","12","381","11","4","354","2","2","346","31","18","1081"
"서울특별시교육청","서울특별시교육청","서울특별시 구로구","S010000508","오류고등학교","04","사립","N","","7","17","204","2","7","204","0","0","207","9","24","615"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000509","오산고등학교","04","사립","N","","23","9","292","4","7","293","0","0","298","27","16","883"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000510","용문고등학교","04","사립","N","","27","18","423","8","5","462","0","2","469","35","25","1354"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000511","용산고등학교","04","공립","N","","14","21","467","10","14","475","0","0","420","24","35","1362"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000512","용화여자고등학교","04","사립","N","","5","25","467","2","11","501","0","0","529","7","36","1497"
"서울특별시교육청","서울특별시교육청","서울특별시 구로구","S010000513","우신고등학교","04","사립","N","","7","8","294","8","15","202","0","0","202","15","23","698"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000514","은광여자고등학교","04","사립","N","","6","10","416","7","8","408","0","0","436","13","18","1260"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000515","은평메디텍고등학교","04","사립","N","","10","13","207","6","10","199","0","0","196","16","23","602"
"서울특별시교육청","서울특별시교육청","서울특별시 중구","S010000516","이화여자고등학교","04","사립","N","","12","15","428","7","3","430","0","0","425","19","18","1283"
"서울특별시교육청","서울특별시교육청","서울특별시 서대문구","S010000517","이화여자대학교사범대학부속이화금란고등학교","04","사립","N","","38","37","399","9","8","414","0","0","381","47","45","1194"
"서울특별시교육청","서울특별시교육청","서울특별시 서대문구","S010000518","인창고등학교","04","사립","N","","22","19","308","8","12","261","0","0","261","30","31","830"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000519","인헌고등학교","04","공립","N","","13","5","199","9","6","184","0","0","222","22","11","605"
"서울특별시교육청","서울특별시교육청","서울특별시 광진구","S010000521","자양고등학교","04","공립","N","","30","11","407","13","9","425","2","1","438","45","21","1270"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000522","잠신고등학교","04","공립","N","","24","18","402","6","4","386","1","1","407","31","23","1195"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000523","잠실고등학교","04","공립","N","","0","0","285","4","5","282","0","0","333","4","5","900"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000524","잠실여자고등학교","04","사립","N","","14","22","444","3","7","423","1","0","428","18","29","1295"
"서울특별시교육청","서울특별시교육청","서울특별시 중구","S010000525","장충고등학교","04","사립","N","","1","13","220","2","3","166","0","0","148","3","16","534"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000526","장훈고등학교","04","사립","N","","17","73","373","13","23","362","0","0","299","30","96","1034"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000527","재현고등학교","04","사립","N","","13","13","504","5","7","477","0","0","495","18","20","1476"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000528","정신여자고등학교","04","사립","N","","16","14","468","3","5","465","0","0","486","19","19","1419"
"서울특별시교육청","서울특별시교육청","서울특별시 도봉구","S010000529","정의여자고등학교","04","사립","N","","8","14","401","4","1","383","0","0","473","12","15","1257"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000530","중경고등학교","04","공립","N","","32","16","177","9","2","140","2","0","118","43","18","435"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000531","중동고등학교","04","사립","N","","12","8","427","4","6","425","0","1","373","16","15","1225"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000532","중산고등학교","04","사립","N","","15","8","482","5","9","476","0","1","487","20","18","1445"
"서울특별시교육청","서울특별시교육청","서울특별시 종로구","S010000533","중앙고등학교","04","사립","N","","17","29","358","5","14","341","0","2","306","22","45","1005"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000534","중앙대학교사범대학부속고등학교","04","사립","N","","23","20","491","10","11","457","2","2","496","35","33","1444"
"서울특별시교육청","서울특별시교육청","서울특별시 서대문구","S010000535","중앙여자고등학교","04","사립","N","","13","16","288","17","5","262","0","2","255","30","23","805"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000536","중화고등학교","04","공립","N","","25","10","291","13","7","275","2","0","283","40","17","849"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000537","진명여자고등학교","04","사립","N","","7","18","620","6","6","635","0","0","631","13","24","1886"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000538","진선여자고등학교","04","사립","N","","15","14","477","19","6","464","0","1","490","34","21","1431"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000539","창덕여자고등학교","04","공립","N","","5","6","388","3","8","392","0","0","431","8","14","1211"
"서울특별시교육청","서울특별시교육청","서울특별시 도봉구","S010000540","창동고등학교","04","공립","N","","18","9","489","7","3","439","5","0","410","30","12","1338"
"서울특별시교육청","서울특별시교육청","서울특별시 강북구","S010000541","창문여자고등학교","04","사립","N","","9","16","422","7","8","417","0","0","443","16","24","1282"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000542","청담고등학교","04","공립","N","","10","10","332","10","9","315","1","2","328","21","21","975"
"서울특별시교육청","서울특별시교육청","서울특별시 동대문구","S010000543","청량고등학교","04","공립","N","","26","10","385","11","6","381","0","0","357","37","16","1123"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000544","청원고등학교","04","사립","N","","21","17","629","6","3","521","0","1","603","27","21","1753"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000545","청원여자고등학교","04","사립","N","","12","5","451","6","2","409","0","0","426","18","7","1286"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000546","충암고등학교","04","사립","N","","12","9","412","10","7","436","0","0","454","22","16","1302"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000547","태릉고등학교","04","공립","N","","8","9","329","4","1","329","2","1","334","14","11","992"
